,timestamp,likes,retweets,source,length,tweet
0,2018-10-28 03:00:24,0,0,Facebook,113,"Lot 154
Toyota Rav4
Year:1997
Mileage:173848

Guide Price:#550,000
#Buy and sell cars at ease 
#Southwestauctions"
1,2018-10-28 02:59:28,0,6,Twitter for Android,140,"RT @douglasernst: I happen to like my little Toyota, lady. I’ll also park wherever I want in the Target parking lot. 👍 https://t.co/D3KLQKb…"
2,2018-10-28 02:59:26,0,0,Twitter for iPhone,54,@DrJohnAquino @Toyota That’d be A-ok in #NewZealand 👍🏻
3,2018-10-28 02:59:09,0,28,Twitter for iPhone,139,RT @kalebhorton: A car salesman in Van Nuys who looked like he used to do porn and spoke often of his house in Calabasas told me something…
4,2018-10-28 02:59:06,0,0,Twitter for Android,91,"Assoluto Racing :My Toyota SPRINTER TRUENO
GT-APEX (AE86) Initial D https://t.co/wWXYIJrv1M"
5,2018-10-28 02:57:53,0,86,Twitter for iPhone,140,"RT @wallowsmusic: NEW ORLEANS. on the way to @VoodooNola right now!! playing the Wisner stage at 4:30pm, then immediately after playing the…"
6,2018-10-28 02:57:40,0,25,Twitter for Android,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
7,2018-10-28 02:57:19,0,25,Twitter for iPhone,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
8,2018-10-28 02:57:13,0,0,Town Analyst,173,"Before buying a pre-owned Honda, Mazda, Nissan, Subaru,Toyota, Hyundai or Kia work up pricing at JustAutoValue. In 60 seconds. Free. No Registration. https://t.co/s5QXKeuL1c"
9,2018-10-28 02:57:13,0,0,Twitter for iPhone,198,"NHS Toyota Care 125 at Richmond Results 
1st 0 OPC Patriot
2nd 22 King Statix
3rd 36 DirectionalKick
4th 20 OPC Phoenix 
5th 35 Mafiiadakilla21 
6th 5 Thrasher21842
7th 19 TJR1850
8th 21 DaddyChaos9"
10,2018-10-28 02:57:05,0,0,dlvr.it,155,"Millican, Johnson Jr. lead qualifying heading into Sunday’s eliminations at Toyota NHRA Las Vegas Nationals https://t.co/InPaklpdUs https://t.co/l8dGzZkhMw"
11,2018-10-28 02:53:04,0,0,dlvr.it,155,"Millican, Johnson Jr. lead qualifying heading into Sunday’s eliminations at Toyota NHRA Las Vegas Nationals https://t.co/AneSPuQF5d https://t.co/GQ3dFj18Tr"
12,2018-10-28 02:52:34,0,14,Twitter for Android,140,RT @AWAKEALERT: You were distributing guns to hordes of Takfiri in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. N…
13,2018-10-28 02:52:08,0,86,Twitter for iPhone,140,"RT @wallowsmusic: NEW ORLEANS. on the way to @VoodooNola right now!! playing the Wisner stage at 4:30pm, then immediately after playing the…"
14,2018-10-28 02:51:42,0,0,Twitter for iPhone,145,"Missy: “it’s calling getting ahead in life”
“Oh somewhere you’ve never been?”
Missy: “excuse me, you’re talking to the owner of a toyota carolla”"
15,2018-10-28 02:51:16,0,0,Twitter for Android,64,When is unifor coming back to Toyota???? https://t.co/XizsZSTWSX
16,2018-10-28 02:51:14,0,0,Facebook,107,Live from Toyota music factory. Awaiting Maxwell. #thisisdallasjazz with the wifey. https://t.co/m2qxSwuLlY
17,2018-10-28 02:50:27,0,1,Twitter for Android,140,"RT @MatZagataMD: Does your car “evolve” over time? constantly improves? Can improve breaking, range, power with software update while it is…"
18,2018-10-28 02:49:58,0,1,Twitter for iPhone,139,RT @BobPapa_NFL: Taping all new @Giants #AccessBlue @Toyota for @My9NJ 11pm. #GiantsRedskinsRivalry #MarkBavaro legacy interview. @QuestDX…
19,2018-10-28 02:49:36,0,0,Google,92,"I liked a @YouTube video https://t.co/Kz7ygL4HY6 Who Makes the Best Engines, Toyota or Honda"
20,2018-10-28 02:49:11,0,14,Twitter for iPhone,140,RT @AWAKEALERT: You were distributing guns to hordes of Takfiri in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. N…
21,2018-10-28 02:48:36,0,38,Twitter for Android,140,"RT @buffalobills: Cowboy Tremaine. Superhero Josh. Hotdog Harry.

The Bills Toyota Rookie Club threw a surprise Halloween Party for our fri…"
22,2018-10-28 02:47:50,0,0,Twitter for iPhone,88,"@emiliemover Toyota brought me your way, but I just listened to it and can’t get enough."
23,2018-10-28 02:46:40,0,827,Twitter Web Client,115,RT @KrangTNelson: paralyzed by depression bc I can’t stop thinkin abt a 2008 toyota corolla https://t.co/mrY9sFQIMw
24,2018-10-28 02:46:37,0,0,Twitter for iPhone,173,"Night 2 of #OWO2018
Huge thank you to our sponsors for the Costume Contest prizes!! #SoSpooky @bongsandsuch @SP_Toyota @AtlasPizza1 #MaxwellDentalYYC https://t.co/5ug27RaF5T"
25,2018-10-28 02:46:28,0,0,Twitter Web Client,288,"Team Kalitta Post-Qualifying Report – Las Vegas NHRA Toyota Nationals 
--&gt;  https://t.co/65YdMQbjQv
__
#NHRA #VegasNats #NHRACountdown #TopFuel #FunnyCar #KalittaStrong  @Air_Doug @Mac_Tools @richiecrampton @craftsman @ShawnLangdon333 @GETTRX  @JRTodd373 @DHLUS https://t.co/RMWM8I6DSI"
26,2018-10-28 02:46:15,0,0,Instagram,133,Totally forgot to post this baddie 👅👅👅😍👌🏽🚗💨💨 #Toyota #Supra #MK4 #CleanAndMean #IssaSupra #KumalOfficialEdits https://t.co/TLrk1sbwD0
27,2018-10-28 02:45:40,0,5,Twitter for Android,140,"RT @NDragster: Want to catch up on the action from the @NHRA #VegasNats? How about hear from the No. 1 qualifiers (@ClayMillican, @TommyJoh…"
28,2018-10-28 02:45:05,0,22,Twitter for iPhone,140,"RT @RFleeshman: Hi @TfL, an @UberUK driver called Sheikh with the TFL licence number 2008920201 driving a Toyota Prius has had my phone sin…"
29,2018-10-28 02:44:55,0,0,Facebook,234,"Toyota Altis 2011 V - Push Start Button 
48Tkms (Original Not Tampered)
Automatic Transmission
Dual VVTI engine
Wood Panel Interior
Climate Control 
16's OEM Toyota Mags 
70% Threalife Tires 
Well Maintained... https://t.co/Nyp23hqict"
30,2018-10-28 02:44:03,0,0,Twitter for iPhone,94,See how the Japanese assembled the Toyota car | Hydrogen fuel cell car https://t.co/WhCNO6Edjt
31,2018-10-28 02:43:56,0,0,BirdEye Reviews,231,"""I purchased a 2012 toyota camry from eric who was most helpful and respectful throughout the whole time and can honestly recommend him to anyone else as well as ganas auto"" says Calvin Seleme, via @Birdeye_ https://t.co/tcOleoFRwN"
32,2018-10-28 02:43:45,0,0,Facebook,166,Thanks to everyone who attended the first round of the Maddington Toyota Sprintcar Series last night - here's a quick video recap of the show. https://t.co/hPPAxTMTJh
33,2018-10-28 02:43:15,0,38,Twitter for iPhone,140,"RT @buffalobills: Cowboy Tremaine. Superhero Josh. Hotdog Harry.

The Bills Toyota Rookie Club threw a surprise Halloween Party for our fri…"
34,2018-10-28 02:42:58,1,0,Twitter for iPhone,207,"Hey Toyota I’ll keep my $2,000 fixed my 4wd with a soldering iron, paper clips, and some wire. Will it last? Most certainly not. Will it end up costing me more money then before? I’m almost positive. @Toyota"
35,2018-10-28 02:42:17,0,14,Twitter for iPad,140,RT @AWAKEALERT: You were distributing guns to hordes of Takfiri in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. N…
36,2018-10-28 02:41:41,0,0,World Cities,84,"current weather in Toyota: few clouds, 19°C
30% humidity, wind 5kmh, pressure 1012mb"
37,2018-10-28 02:39:13,0,53,Twitter for iPhone,140,"RT @spenley: Toyota's T-HR3 mirrors its operator's movements. The human can also feel the resistance of its limbs and fingers, to better ju…"
38,2018-10-28 02:37:50,0,14,Twitter for iPhone,109,RT @Toyota: Ready for a weekend of #ToyotaMusic in sunny New Orleans for #VoodooFest! https://t.co/8P9gwRHtEw
39,2018-10-28 02:37:33,0,0,Twitter for iPhone,188,"@legallybitchy You’ll probably get more features, bells &amp; whistles, etc in a $40k Toyota whereas a $40k Audi/lux brand is most likely a “base model” or smaller or whatever. Trade offs."
40,2018-10-28 02:37:32,1,0,Twitter for iPad,144,"@HGTomato need to do research but there is lexus, which is owned by toyota, which does not appear to be top advertiser on fox&amp;fund this hate"
41,2018-10-28 02:37:19,0,0,Twitter for iPhone,58,@maars_baars @caitlan_heidi Yes I does drive a Toyota Wish
42,2018-10-28 02:36:42,0,0,Google,135,I liked a @YouTube video https://t.co/DRfOkkmllH RC ADVENTURES - Trail Finder 2 Toyota Hilux 4x4 &amp; Vaterra Ascender Chevy K5 Blazer
43,2018-10-28 02:36:16,0,0,Twitter for iPad,148,They was someone on the freeway actually driving a Toyota Mirai. I didn’t think there was anyone dumb enough to buy one of those. Guess I was wrong.
44,2018-10-28 02:36:07,0,25,Twitter Lite,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
45,2018-10-28 02:33:26,0,22,Twitter for Android,140,"RT @bigmchnmotors: 🚨NEWS: Calling all Force fans!!! 
Tomorrow @courtneyforce and @BrittanyForce will be taking over the @bigmachinelabelgro…"
46,2018-10-28 02:33:09,0,0,Twitter for iPhone,66,@eLearningWatson @Toyota @jimknight99 @EVSC1 Take notes and share!
47,2018-10-28 02:32:15,0,0,IFTTT,121,09 10 11 12 TOYOTA YARIS COROLLA MASTER DRIVER POWER WINDOW SWITCH 16R521 https://t.co/xQdmoi8XFw https://t.co/NbICVVrBOg
48,2018-10-28 02:32:10,0,0,Twitter for iPhone,91,this guy just told his girlfriend “when you sneeze you sound like a toyota trying to start”
49,2018-10-28 02:32:09,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
50,2018-10-28 02:32:01,0,25,Twitter Web Client,139,RT @AWAKEALERT: You were distributing guns to Wahhabi rebels in #Syria ! For 7 Years you were distributing guns to AlQaeda Nusra ISIS. Not…
51,2018-10-28 02:31:29,0,19,Twitter for Android,135,"RT @KAAODreamlifter: Hey @Toyota, the tug Boeing sent for me broke down. Can we borrow that Tundra? #DreamLifter http://t.co/QF8f9DAM1y"
52,2018-10-28 02:31:17,0,0,Twitter for iPhone,303,"@medhikalash @KingYusufYusuff Yep, Qatar have offered us the only thing better than a direct investment, which is a $200 million grant. 
Dr. Toyota, I’m not so sure about the whole 75K jobs thing anymore, I looked into their website and it looked like a “job search” scheme, not a “job creation” scheme."
53,2018-10-28 02:30:50,1,0,Twitter for iPhone,95,@TManitowoc @Ken723Ken Oh so the same colburne who “didn’t” see the Toyota lmao. What a joke!!!
54,2018-10-28 02:30:28,0,0,Twitter for iPhone,29,Pulled out of the hood Toyota
55,2018-10-28 02:30:13,0,0,Instagram,47,Moving forward! #Toyota https://t.co/8lvBq451jR
56,2018-10-28 02:30:12,0,0,Twitter for iPhone,78,Don’t be fake nice thinking you’ll get pwuss.. I can’t pay Toyota with that..🤨
57,2018-10-28 02:28:12,0,1,Twitter for iPhone,139,"RT @wkstewart0615: @TheRebeccaMetz @IndivisibleNet @SpectrumEntUS @askspectrum 🎶 You asked for it, you got it, she’s fired! 🎶 (see the old…"
58,2018-10-28 02:28:03,1,0,Twitter Web Client,285,"Millican, Johnson Jr., Coughlin Jr. and Arana Jr. Provisional No. 1 Qualifiers at NHRA Toyota Nationals
--&gt;  https://t.co/3AlgSceO9U
__
@ClayMillican @TommyJohnson_Jr @Jeg_Jr @HectorJr300 
#NHRA #VegasNats #NHRACountdown #TopFuel #FunnyCar #ProStock #NHRApsm https://t.co/xu9lxEM97A"
59,2018-10-28 02:27:40,1,0,Twitter for iPhone,100,The “ I have a thing for safety” guy in the @Toyota commercial drives on the left side of the road 🙄
60,2018-10-28 02:26:57,0,228,Twitter for iPhone,113,"RT @GambarKlasik: A man standing between 1971 Toyota Celica and 1970 Holden Torana, 1981. https://t.co/ofjyyRZVxH"
61,2018-10-28 02:26:03,0,0,SocialFlow,131,"Millican, Johnson Jr. lead qualifying heading into Sunday’s eliminations at Toyota NHRA Las Vegas Nationals https://t.co/JO3ne5vIC5"
